Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Return Percent,Dividend Yield
1916-04-01,9.07,0.47,1.1,10.6,4.09,205.74,10.74,24.88,0.140880503,0.051819184
1916-05-01,9.27,0.48,1.15,10.7,4.11,208.32,10.88,25.87,0.152985075,0.051779935
1916-06-01,9.36,0.49,1.21,10.8,4.13,208.39,11.02,26.83,0.168539326,0.052350427
1916-07-01,9.23,0.51,1.26,10.8,4.14,205.5,11.26,28.03,0.105389222,0.055254605
1916-08-01,9.3,0.52,1.31,10.9,4.16,205.16,11.4,28.96,0.073903002,0.055913978
1916-09-01,9.68,0.53,1.37,11.1,4.17,209.69,11.43,29.63,0.059080963,0.054752066
1916-10-01,9.98,0.54,1.42,11.3,4.19,212.36,11.45,30.26,0.054968288,0.054108216
1916-11-01,10.21,0.55,1.48,11.5,4.2,213.48,11.48,30.86,0.077004219,0.053868756
1916-12-01,9.8,0.56,1.53,11.6,4.21,203.14,11.61,31.71,0.050375134,0.057142857
1917-01-01,9.57,0.57,1.51,11.7,4.23,196.68,11.73,31.01,0.040217391,0.059561129
1917-02-01,9.03,0.58,1.49,12,4.26,180.94,11.66,29.82,-0.015267176,0.064230343
1917-03-01,9.31,0.59,1.47,12,4.29,186.55,11.87,29.42,0.02646086,0.063372718
1917-04-01,9.17,0.6,1.45,12.6,4.32,175,11.51,27.61,-0.010787487,0.065430752
1917-05-01,8.86,0.61,1.43,12.8,4.34,166.44,11.54,26.79,-0.053418803,0.068848758
1917-06-01,9.04,0.63,1.41,13,4.37,167.21,11.56,25.99,-0.020585049,0.069690265
1917-07-01,8.79,0.64,1.38,12.8,4.4,165.12,11.94,26,-0.05483871,0.072810011
1917-08-01,8.53,0.65,1.36,13,4.43,157.77,11.96,25.21,-0.118801653,0.076201641
1917-09-01,8.12,0.66,1.34,13.3,4.46,146.8,11.89,24.28,-0.186372745,0.081280788
1917-10-01,7.68,0.67,1.32,13.5,4.49,136.79,11.9,23.55,-0.247796278,0.087239583
1917-11-01,7.04,0.68,1.3,13.5,4.51,125.39,12.1,23.17,-0.281632653,0.096590909
1917-12-01,6.8,0.69,1.28,13.7,4.54,119.35,12.11,22.47,-0.289446186,0.101470588
1918-01-01,7.21,0.68,1.26,14,4.57,123.83,11.68,21.57,-0.201550388,0.094313454
1918-02-01,7.43,0.67,1.23,14.1,4.56,126.71,11.43,21.01,-0.201933405,0.090174966
1918-03-01,7.28,0.66,1.21,14,4.56,125.03,11.34,20.75,-0.20610687,0.090659341
1918-04-01,7.21,0.65,1.18,14.2,4.55,122.09,11.01,20.03,-0.186230248,0.090152566
1918-05-01,7.44,0.64,1.16,14.5,4.55,123.38,10.61,19.22,-0.17699115,0.086021505
1918-06-01,7.45,0.63,1.14,14.7,4.54,121.86,10.31,18.57,-0.152445961,0.084563758
1918-07-01,7.51,0.62,1.11,15.1,4.54,119.59,9.87,17.69,-0.11957796,0.082556591
1918-08-01,7.58,0.61,1.09,15.4,4.53,118.35,9.52,16.97,-0.066502463,0.080474934
1918-09-01,7.54,0.6,1.06,15.7,4.52,115.48,9.19,16.28,-0.018229167,0.079575597
1918-10-01,7.86,0.59,1.04,16,4.52,118.12,8.87,15.6,0.116477273,0.075063613
1918-11-01,8.06,0.58,1.01,16.3,4.51,118.9,8.56,14.96,0.185294118,0.071960298
1918-12-01,7.9,0.57,0.99,16.5,4.51,115.13,8.31,14.43,0.095700416,0.072151899
1919-01-01,7.85,0.57,0.98,16.5,4.5,114.4,8.26,14.35,0.056527591,0.072611465
1919-02-01,7.88,0.56,0.98,16.2,4.54,116.96,8.36,14.55,0.082417582,0.07106599
1919-03-01,8.12,0.56,0.97,16.4,4.58,119.05,8.21,14.3,0.126213592,0.068965517
1919-04-01,8.39,0.56,0.97,16.7,4.62,120.8,8.02,13.97,0.127688172,0.066746126
1919-05-01,8.97,0.55,0.96,16.9,4.66,127.62,7.87,13.73,0.204026846,0.061315496
1919-06-01,9.21,0.55,0.96,16.9,4.7,131.04,7.83,13.66,0.226364847,0.059717698
1919-07-01,9.51,0.55,0.95,17.4,4.73,131.42,7.55,13.2,0.254617414,0.057833859
1919-08-01,8.87,0.54,0.95,17.7,4.77,120.5,7.38,12.91,0.176392573,0.060879369
1919-09-01,9.01,0.54,0.94,17.8,4.81,121.71,7.29,12.77,0.146310433,0.059933407
1919-10-01,9.47,0.54,0.94,18.1,4.85,125.81,7.13,12.49,0.174937965,0.057022175
1919-11-01,9.19,0.53,0.94,18.5,4.89,119.45,6.93,12.15,0.163291139,0.057671382
1919-12-01,8.92,0.53,0.93,18.9,4.93,113.48,6.74,11.83,0.136305732,0.05941704
1920-01-01,8.83,0.53,0.92,19.3,4.97,110.01,6.58,11.45,0.120558376,0.06002265
1920-02-01,8.1,0.53,0.91,19.5,4.98,99.88,6.49,11.2,-0.002463054,0.065432099
1920-03-01,8.67,0.53,0.9,19.7,4.99,105.82,6.41,10.95,0.033373063,0.061130334
1920-04-01,8.6,0.52,0.89,20.3,5,101.87,6.2,10.5,-0.041248606,0.060465116
1920-05-01,8.06,0.52,0.88,20.6,5.01,94.08,6.09,10.22,-0.124864278,0.064516129
1920-06-01,7.92,0.52,0.86,20.9,5.02,91.12,5.98,9.95,-0.167192429,0.065656566
1920-07-01,7.91,0.52,0.85,20.8,5.03,91.44,5.99,9.87,-0.108229989,0.06573957
1920-08-01,7.6,0.52,0.84,20.3,5.04,90.02,6.12,9.99,-0.156492786,0.068421053
1920-09-01,7.87,0.52,0.83,20,5.05,94.62,6.19,10.01,-0.168954593,0.066073698
1920-10-01,7.88,0.51,0.82,19.9,5.06,95.21,6.2,9.93,-0.142546246,0.064720812
1920-11-01,7.48,0.51,0.81,19.8,5.07,90.84,6.21,9.85,-0.161434978,0.068181818
1920-12-01,6.81,0.51,0.8,19.4,5.08,84.41,6.32,9.92,-0.228765572,0.074889868
1921-01-01,7.11,0.51,0.76,19,5.09,89.98,6.4,9.59,-0.122222222,0.071729958
1921-02-01,7.06,0.5,0.71,18.4,5.02,92.26,6.56,9.34,-0.185697809,0.07082153
1921-03-01,6.88,0.5,0.67,18.3,4.96,90.4,6.54,8.84,-0.2,0.072674419
1921-04-01,6.91,0.49,0.63,18.1,4.89,91.8,6.55,8.37,-0.142679901,0.070911722
1921-05-01,7.12,0.49,0.59,17.7,4.83,96.72,6.65,7.98,-0.101010101,0.068820225
1921-06-01,6.55,0.48,0.55,17.6,4.76,89.49,6.63,7.45,-0.17193426,0.073282443
1921-07-01,6.53,0.48,0.5,17.7,4.7,88.71,6.53,6.83,-0.140789474,0.073506891
1921-08-01,6.45,0.48,0.46,17.7,4.63,87.62,6.48,6.25,-0.18043202,0.074418605
1921-09-01,6.61,0.47,0.42,17.5,4.56,90.82,6.49,5.74,-0.161167513,0.071104387
1921-10-01,6.7,0.47,0.38,17.5,4.5,92.06,6.43,5.15,-0.104278075,0.070149254
1921-11-01,7.06,0.46,0.33,17.4,4.43,97.56,6.41,4.59,0.03671072,0.065155807
1921-12-01,7.31,0.46,0.29,17.3,4.37,101.6,6.39,4.03,0.028129395,0.062927497
1922-01-01,7.3,0.46,0.32,16.9,4.3,103.86,6.6,4.6,0.033994334,0.063013699
1922-02-01,7.46,0.47,0.36,16.9,4.3,106.14,6.66,5.08,0.084302326,0.063002681
1922-03-01,7.74,0.47,0.39,16.7,4.31,111.44,6.8,5.62,0.120115774,0.060723514
1922-04-01,8.21,0.48,0.42,16.7,4.31,118.21,6.86,6.09,0.153089888,0.058465286
1922-05-01,8.53,0.48,0.46,16.7,4.32,122.82,6.92,6.58,0.302290076,0.056271981
1922-06-01,8.45,0.48,0.49,16.7,4.33,121.67,6.98,7.06,0.294027565,0.056804734
1922-07-01,8.51,0.49,0.52,16.8,4.33,121.8,7,7.49,0.319379845,0.057579318
1922-08-01,8.83,0.49,0.56,16.6,4.33,127.9,7.15,8.06,0.335854766,0.055492639
1922-09-01,9.06,0.5,0.59,16.6,4.34,131.23,7.21,8.55,0.352238806,0.055187638
1922-10-01,9.26,0.5,0.62,16.7,4.34,133.33,7.22,8.97,0.311614731,0.05399568
1922-11-01,8.8,0.51,0.66,16.8,4.35,125.95,7.24,9.4,0.203830369,0.057954545
1922-12-01,8.78,0.51,0.69,16.9,4.35,124.92,7.26,9.82,0.202739726,0.05808656
1923-01-01,8.9,0.51,0.71,16.8,4.36,127.38,7.32,10.22,0.193029491,0.057303371
1923-02-01,9.28,0.51,0.74,16.8,4.33,132.82,7.35,10.57,0.198966408,0.054956897
1923-03-01,9.43,0.52,0.76,16.8,4.31,134.97,7.37,10.91,0.148599269,0.05514316
1923-04-01,9.1,0.52,0.79,16.9,4.29,129.47,7.35,11.19,0.066822978,0.057142857
1923-05-01,8.67,0.52,0.81,16.9,4.26,123.36,7.37,11.54,0.026035503,0.059976932
1923-06-01,8.34,0.52,0.83,17,4.23,117.96,7.35,11.81,-0.019976498,0.06235012
1923-07-01,8.06,0.52,0.86,17.2,4.21,112.68,7.29,12.01,-0.087202718,0.064516129
1923-08-01,8.1,0.52,0.88,17.1,4.18,113.9,7.36,12.42,-0.105960265,0.064197531
1923-09-01,8.15,0.53,0.91,17.2,4.16,113.93,7.34,12.69,-0.11987041,0.065030675
1923-10-01,8.03,0.53,0.93,17.3,4.13,111.61,7.32,12.95,-0.0875,0.066002491
1923-11-01,8.27,0.53,0.96,17.3,4.11,114.94,7.34,13.28,-0.05808656,0.064087062
1923-12-01,8.55,0.53,0.98,17.3,4.08,118.84,7.37,13.62,-0.039325843,0.061988304
1924-01-01,8.83,0.53,0.98,17.3,4.06,122.73,7.39,13.56,-0.048491379,0.06002265
1924-02-01,8.87,0.53,0.97,17.2,4.04,124,7.46,13.58,-0.059384942,0.059751973
1924-03-01,8.7,0.54,0.97,17.1,4.03,122.33,7.52,13.6,-0.043956044,0.062068966
1924-04-01,8.5,0.54,0.96,17,4.01,120.23,7.59,13.63,-0.019607843,0.063529412
1924-05-01,8.47,0.54,0.96,17,3.99,119.8,7.61,13.57,0.01558753,0.063754427
1924-06-01,8.63,0.54,0.95,17,3.98,122.06,7.64,13.51,0.070719603,0.062572422
1924-07-01,9.03,0.54,0.95,17.1,3.96,126.98,7.62,13.37,0.114814815,0.059800664
1924-08-01,9.34,0.54,0.95,17,3.94,132.11,7.68,13.39,0.14601227,0.057815846
1924-09-01,9.25,0.55,0.94,17.1,3.93,130.07,7.66,13.25,0.151930262,0.059459459
1924-10-01,9.13,0.55,0.94,17.2,3.91,127.64,7.64,13.12,0.103990326,0.060240964
1924-11-01,9.64,0.55,0.93,17.2,3.89,134.76,7.67,13.06,0.12748538,0.057053942
1924-12-01,10.16,0.55,0.93,17.3,3.88,141.21,7.64,12.93,0.150622877,0.054133858
1925-01-01,10.58,0.55,0.96,17.3,3.86,147.05,7.7,13.3,0.192784667,0.051984877
1925-02-01,10.67,0.56,0.98,17.2,3.85,149.16,7.8,13.75,0.226436782,0.052483599
1925-03-01,10.39,0.56,1.01,17.3,3.83,144.41,7.82,14.04,0.222352941,0.053897979
1925-04-01,10.28,0.57,1.04,17.2,3.81,143.71,7.92,14.5,0.213695396,0.055447471
1925-05-01,10.61,0.57,1.06,17.3,3.8,147.47,7.93,14.77,0.229432213,0.053722903
1925-06-01,10.8,0.57,1.09,17.5,3.79,148.39,7.9,14.98,0.196013289,0.052777778
1925-07-01,11.1,0.58,1.12,17.7,3.77,150.79,7.87,15.17,0.188436831,0.052252252
1925-08-01,11.25,0.58,1.14,17.7,3.76,152.83,7.92,15.53,0.216216216,0.051555556
1925-09-01,11.51,0.59,1.17,17.7,3.74,156.36,7.98,15.89,0.26067908,0.051259774
1925-10-01,11.89,0.59,1.2,17.7,3.73,161.52,8.04,16.26,0.23340249,0.049621531
1925-11-01,12.26,0.6,1.22,18,3.71,163.77,7.96,16.34,0.206692913,0.048939641
1925-12-01,12.46,0.6,1.25,17.9,3.7,167.38,8.06,16.79,0.177693762,0.048154093
1926-01-01,12.65,0.61,1.25,17.9,3.68,169.93,8.16,16.78,0.18556701,0.048221344
1926-02-01,12.67,0.61,1.25,17.9,3.65,170.2,8.26,16.76,0.219441771,0.048145225
1926-03-01,11.81,0.62,1.25,17.8,3.62,159.54,8.41,16.86,0.148832685,0.052497883
1926-04-01,11.48,0.63,1.25,17.9,3.6,154.21,8.46,16.75,0.081998115,0.054878049
1926-05-01,11.56,0.64,1.25,17.8,3.57,156.16,8.61,16.83,0.07037037,0.055363322
1926-06-01,12.11,0.65,1.25,17.7,3.54,164.51,8.76,16.91,0.090990991,0.053674649
1926-07-01,12.62,0.65,1.24,17.5,3.51,173.4,8.97,17.09,0.121777778,0.051505547
1926-08-01,13.12,0.66,1.24,17.4,3.48,181.31,9.12,17.18,0.139878367,0.050304878
1926-09-01,13.32,0.67,1.24,17.5,3.45,183.02,9.17,17.07,0.120269134,0.0503003
1926-10-01,13.02,0.68,1.24,17.6,3.42,177.88,9.22,16.97,0.061990212,0.052227343
1926-11-01,13.19,0.68,1.24,17.7,3.4,179.18,9.27,16.86,0.05858748,0.051554208
1926-12-01,13.49,0.69,1.24,17.7,3.37,183.26,9.37,16.85,0.066403162,0.051148999
1927-01-01,13.4,0.7,1.23,17.5,3.34,184.12,9.57,16.89,0.057616417,0.052238806
1927-02-01,13.66,0.7,1.22,17.4,3.34,188.77,9.72,16.83,0.156646909,0.05124451
1927-03-01,13.87,0.71,1.21,17.3,3.34,192.78,9.87,16.79,0.208188153,0.051189618
1927-04-01,14.21,0.72,1.2,17.3,3.34,197.5,9.96,16.64,0.229238754,0.050668543
1927-05-01,14.7,0.72,1.19,17.4,3.34,203.14,10,16.39,0.213872832,0.048979592
1927-06-01,14.89,0.73,1.18,17.6,3.34,203.43,9.97,16.05,0.179873217,0.049026192
1927-07-01,15.22,0.74,1.16,17.3,3.33,211.54,10.24,16.18,0.160060976,0.048620237
1927-08-01,16.03,0.74,1.15,17.2,3.33,224.1,10.39,16.12,0.203453453,0.046163444
1927-09-01,16.94,0.75,1.14,17.3,3.33,235.45,10.42,15.89,0.301075269,0.044273908
1927-10-01,16.68,0.76,1.13,17.4,3.33,230.5,10.46,15.64,0.26459439,0.045563549
1927-11-01,17.06,0.76,1.12,17.3,3.33,237.12,10.61,15.58,0.264640474,0.044548652
1927-12-01,17.46,0.77,1.11,17.3,3.33,242.68,10.7,15.43,0.302985075,0.044100802
1928-01-01,17.53,0.78,1.13,17.3,3.33,243.65,10.8,15.75,0.283308931,0.044495151
1928-02-01,17.32,0.78,1.16,17.1,3.35,243.55,11.01,16.24,0.248738284,0.045034642
1928-03-01,18.25,0.79,1.18,17.1,3.38,256.62,11.11,16.55,0.284306826,0.043287671
1928-04-01,19.4,0.8,1.2,17.1,3.4,272.79,11.2,16.87,0.319727891,0.041237113
1928-05-01,20,0.8,1.22,17.2,3.42,279.59,11.23,17.08,0.343183345,0.04
1928-06-01,19.02,0.81,1.25,17.1,3.44,267.45,11.39,17.51,0.249671485,0.042586751
1928-07-01,19.16,0.82,1.27,17.1,3.46,269.42,11.48,17.83,0.19525889,0.042797495
1928-08-01,19.78,0.82,1.29,17.1,3.49,278.14,11.58,18.14,0.167650531,0.041456016
1928-09-01,21.17,0.83,1.31,17.3,3.51,294.24,11.54,18.24,0.269184652,0.039206424
1928-10-01,21.6,0.84,1.33,17.2,3.53,301.96,11.7,18.66,0.266119578,0.038888889
1928-11-01,23.06,0.84,1.36,17.2,3.56,322.37,11.79,18.97,0.320733104,0.036426713
1928-12-01,23.15,0.85,1.38,17.1,3.58,325.52,11.95,19.4,0.320593269,0.036717063
1929-01-01,24.86,0.86,1.4,17.1,3.6,349.57,12.09,19.67,0.435334873,0.034593725
1929-02-01,24.99,0.87,1.42,17.1,3.57,351.4,12.23,19.94,0.369315068,0.034813926
1929-03-01,25.43,0.88,1.44,17,3.55,359.69,12.45,20.34,0.310824742,0.034604797
1929-04-01,25.28,0.89,1.46,16.9,3.52,359.68,12.66,20.73,0.264,0.035205696
1929-05-01,25.66,0.9,1.48,17,3.5,362.94,12.73,20.88,0.349106204,0.035074045
1929-06-01,26.15,0.91,1.5,17.1,3.47,367.71,12.8,21.02,0.364822547,0.034799235
1929-07-01,28.48,0.92,1.51,17.3,3.45,395.84,12.79,21.04,0.43983822,0.032303371
1929-08-01,30.1,0.93,1.53,17.3,3.42,418.36,12.93,21.31,0.421823335,0.03089701
1929-09-01,31.3,0.94,1.55,17.3,3.39,435.04,13.06,21.57,0.449074074,0.030031949
1929-10-01,27.99,0.95,1.57,17.3,3.37,389.03,13.2,21.85,0.213790113,0.033940693
1929-11-01,20.58,0.96,1.59,17.3,3.34,286.04,13.34,22.11,-0.111015119,0.04664723
1929-12-01,21.4,0.97,1.61,17.2,3.32,299.17,13.56,22.51,-0.139179405,0.045327103
1930-01-01,21.71,0.97,1.56,17.1,3.29,305.27,13.65,21.89,-0.131252501,0.044679871
1930-02-01,23.07,0.97,1.5,17,3.29,326.31,13.74,21.26,-0.092803775,0.042045947
1930-03-01,23.94,0.97,1.45,16.9,3.3,340.62,13.84,20.63,-0.053006329,0.040517962
1930-04-01,25.46,0.97,1.4,17,3.3,360.11,13.77,19.76,-0.007794232,0.038098979
1930-05-01,23.94,0.97,1.34,16.9,3.31,340.62,13.86,19.11,-0.084512428,0.040517962
1930-06-01,21.52,0.97,1.29,16.8,3.31,308.01,13.95,18.46,-0.244382022,0.045074349
1930-07-01,21.06,0.98,1.24,16.6,3.32,305.05,14.13,17.92,-0.300332226,0.046533713
1930-08-01,20.79,0.98,1.18,16.5,3.32,302.97,14.23,17.24,-0.335782748,0.047138047
1930-09-01,20.78,0.98,1.13,16.6,3.32,301,14.16,16.37,-0.257591997,0.047160731
1930-10-01,17.92,0.98,1.08,16.5,3.33,261.14,14.26,15.69,-0.129251701,0.0546875
1930-11-01,16.62,0.98,1.02,16.4,3.33,243.68,14.36,15,-0.223364486,0.058965102
1930-12-01,15.51,0.98,0.97,16.1,3.34,231.64,14.64,14.49,-0.285582681,0.063185042
1931-01-01,15.98,0.97,0.94,15.9,3.34,241.66,14.62,14.22,-0.307325531,0.060700876
1931-02-01,17.2,0.95,0.91,15.7,3.37,263.42,14.6,13.94,-0.281537176,0.055232558
1931-03-01,17.53,0.94,0.88,15.6,3.4,270.2,14.49,13.56,-0.311468971,0.053622362
1931-04-01,15.86,0.93,0.85,15.5,3.42,246.04,14.38,13.19,-0.337510443,0.058638083
1931-05-01,14.33,0.91,0.82,15.3,3.45,225.21,14.35,12.89,-0.334107807,0.06350314
1931-06-01,13.87,0.9,0.79,15.1,3.48,220.87,14.33,12.58,-0.341405508,0.064888248
1931-07-01,14.33,0.89,0.76,15.1,3.51,228.19,14.12,12.1,-0.310726311,0.062107467
1931-08-01,13.9,0.87,0.73,15.1,3.54,221.34,13.91,11.62,-0.331087584,0.062589928
1931-09-01,11.83,0.86,0.7,15,3.57,189.64,13.79,11.22,-0.33984375,0.072696534
1931-10-01,10.25,0.85,0.67,14.9,3.6,165.41,13.66,10.81,-0.383273165,0.082926829
1931-11-01,10.39,0.83,0.64,14.7,3.62,169.95,13.63,10.47,-0.330109607,0.079884504
1931-12-01,8.44,0.82,0.61,14.6,3.65,139,13.5,10.05,-0.4718398,0.097156398
1932-01-01,8.3,0.79,0.59,14.3,3.68,139.56,13.34,9.98,-0.51744186,0.095180723
1932-02-01,8.23,0.77,0.58,14.1,3.65,140.35,13.07,9.83,-0.53051911,0.093560146
1932-03-01,8.26,0.74,0.56,14,3.62,141.87,12.71,9.62,-0.479192938,0.089588378
1932-04-01,6.28,0.71,0.54,13.9,3.59,108.64,12.34,9.4,-0.561758548,0.113057325
1932-05-01,5.51,0.69,0.53,13.7,3.56,96.71,12.05,9.24,-0.602739726,0.12522686
1932-06-01,4.77,0.66,0.51,13.6,3.53,84.33,11.67,9.02,-0.667131891,0.13836478
1932-07-01,5.01,0.63,0.49,13.6,3.5,88.58,11.2,8.72,-0.639568345,0.125748503
1932-08-01,7.53,0.61,0.48,13.5,3.46,134.12,10.81,8.49,-0.363482671,0.081009296
1932-09-01,8.26,0.58,0.46,13.4,3.43,148.22,10.41,8.25,-0.194146341,0.070217918
1932-10-01,7.12,0.55,0.44,13.3,3.4,128.72,10,8.01,-0.314725698,0.077247191
1932-11-01,7.05,0.53,0.43,13.2,3.37,128.42,9.59,7.77,-0.164691943,0.075177305
1932-12-01,6.82,0.5,0.41,13.1,3.34,125.18,9.18,7.53,-0.178313253,0.073313783
1933-01-01,7.09,0.49,0.41,12.9,3.31,132.16,9.23,7.69,-0.138517618,0.069111425
1933-02-01,6.25,0.49,0.41,12.7,3.29,118.33,9.28,7.86,-0.243341404,0.0784
1933-03-01,6.23,0.48,0.42,12.6,3.28,118.89,9.26,7.97,-0.007961783,0.077046549
1933-04-01,6.89,0.48,0.42,12.6,3.26,131.48,9.16,8.02,0.250453721,0.069666183
1933-05-01,8.87,0.47,0.42,12.6,3.25,169.27,9.06,8.06,0.859538784,0.052987599
1933-06-01,10.39,0.47,0.42,12.7,3.23,196.72,8.9,8.05,1.073852295,0.045235804
1933-07-01,11.23,0.47,0.43,13.1,3.21,206.13,8.54,7.85,0.491367862,0.041852182
1933-08-01,10.67,0.46,0.43,13.2,3.2,194.36,8.38,7.83,0.291767554,0.043111528
1933-09-01,10.58,0.46,0.43,13.2,3.18,192.73,8.29,7.88,0.485955056,0.043478261
1933-10-01,9.55,0.45,0.43,13.2,3.17,173.96,8.2,7.92,0.354609929,0.047120419
1933-11-01,9.78,0.45,0.44,13.2,3.15,178.15,8.11,7.97,0.434017595,0.04601227
1933-12-01,9.97,0.44,0.44,13.2,3.14,181.61,8.02,8.02,0.406205924,0.044132397
1934-01-01,10.54,0.44,0.44,13.2,3.12,192,8.03,8.09,0.6864,0.041745731
1934-02-01,11.32,0.44,0.45,13.3,3.09,204.65,7.99,8.1,0.817014446,0.038869258
1934-03-01,10.74,0.44,0.45,13.3,3.06,194.17,8,8.18,0.558780842,0.040968343
1934-04-01,10.92,0.44,0.46,13.3,3.04,197.42,8.01,8.26,0.231116122,0.04029304
1934-05-01,9.81,0.44,0.46,13.3,3.01,177.36,8.03,8.33,-0.055822907,0.044852192
1934-06-01,9.94,0.45,0.47,13.4,2.98,178.36,7.99,8.34,-0.114870882,0.04527163
1934-07-01,9.47,0.45,0.47,13.4,2.96,169.93,8,8.42,-0.112464855,0.047518479
1934-08-01,9.1,0.45,0.47,13.4,2.93,163.29,8.02,8.49,-0.139886578,0.049450549
1934-09-01,8.88,0.45,0.48,13.6,2.9,157,7.91,8.44,-0.070157068,0.050675676
1934-10-01,8.95,0.45,0.48,13.5,2.87,159.41,7.98,8.58,-0.084867076,0.05027933
1934-11-01,9.2,0.45,0.49,13.5,2.84,163.86,8,8.65,-0.077231695,0.048913043
1934-12-01,9.26,0.45,0.49,13.4,2.82,166.16,8.07,8.79,-0.121442125,0.048596112
1935-01-01,9.26,0.45,0.57,13.6,2.79,163.72,7.96,10.08,-0.181978799,0.048596112
1935-02-01,8.98,0.45,0.65,13.7,2.78,157.61,7.9,11.41,-0.163873371,0.050111359
1935-03-01,8.41,0.45,0.73,13.7,2.77,147.61,7.9,12.81,-0.22985348,0.053507729
1935-04-01,9.04,0.45,0.76,13.8,2.75,157.51,7.78,13.18,-0.078491335,0.049778761
1935-05-01,9.75,0.44,0.78,13.8,2.74,169.88,7.72,13.65,-0.019114688,0.045128205
1935-06-01,10.12,0.44,0.81,13.7,2.73,177.62,7.72,14.22,0.068637804,0.043478261
1935-07-01,10.65,0.44,0.79,13.7,2.72,186.92,7.72,13.92,0.17032967,0.041314554
1935-08-01,11.37,0.44,0.78,13.7,2.71,199.56,7.72,13.63,0.280405405,0.038698329
1935-09-01,11.61,0.44,0.76,13.7,2.7,203.77,7.72,13.34,0.297206704,0.037898363
1935-10-01,11.92,0.45,0.76,13.7,2.69,209.21,7.9,13.34,0.295652174,0.037751678
1935-11-01,13.04,0.46,0.76,13.8,2.67,227.21,8.02,13.24,0.408207343,0.035276074
1935-12-01,13.04,0.47,0.76,13.8,2.66,227.21,8.19,13.24,0.408207343,0.036042945
1936-01-01,13.76,0.48,0.77,13.8,2.65,239.75,8.36,13.42,0.532293987,0.034883721
1936-02-01,14.55,0.49,0.78,13.8,2.65,253.52,8.54,13.59,0.730083234,0.033676976
1936-03-01,14.86,0.5,0.79,13.7,2.66,260.81,8.78,13.87,0.64380531,0.033647376
1936-04-01,14.88,0.52,0.82,13.7,2.66,261.16,9.07,14.39,0.526153846,0.034946237
1936-05-01,14.09,0.53,0.85,13.7,2.66,247.3,9.36,14.92,0.39229249,0.03761533
1936-06-01,14.69,0.55,0.88,13.8,2.66,255.96,9.58,15.33,0.379342723,0.037440436
1936-07-01,15.56,0.57,0.9,13.9,2.67,269.17,9.86,15.57,0.368513632,0.036632391
1936-08-01,15.87,0.59,0.92,14,2.67,272.57,10.13,15.8,0.366925065,0.037177064
1936-09-01,16.05,0.61,0.94,14,2.67,275.66,10.48,16.14,0.34647651,0.038006231
1936-10-01,16.89,0.65,0.97,14,2.67,290.09,11.11,16.6,0.295245399,0.03848431
1936-11-01,17.36,0.68,0.99,14,2.67,298.16,11.74,17.06,0.331288344,0.039170507
1936-12-01,17.06,0.72,1.02,14,2.68,293.01,12.37,17.52,0.239825581,0.042203986
1937-01-01,17.59,0.73,1.05,14.1,2.68,299.97,12.45,17.91,0.208934708,0.041500853
1937-02-01,18.11,0.74,1.08,14.1,2.67,308.84,12.62,18.42,0.218707941,0.040861403
1937-03-01,18.09,0.75,1.11,14.2,2.66,306.32,12.7,18.8,0.215725806,0.04145937
1937-04-01,17.01,0.78,1.13,14.3,2.65,286.02,13.12,19,0.207239177,0.045855379
1937-05-01,16.25,0.81,1.15,14.4,2.64,271.34,13.53,19.2,0.10619469,0.049846154
1937-06-01,15.64,0.84,1.17,14.4,2.63,261.16,14.03,19.54,0.005141388,0.05370844
1937-07-01,16.57,0.82,1.19,14.5,2.62,274.78,13.54,19.68,0.044108381,0.049487025
1937-08-01,16.74,0.79,1.2,14.5,2.61,277.6,13.16,19.95,0.042990654,0.047192354
1937-09-01,14.37,0.77,1.22,14.6,2.6,236.66,12.68,20.09,-0.14920071,0.053583855
1937-10-01,12.28,0.78,1.19,14.6,2.59,202.24,12.85,19.6,-0.292626728,0.063517915
1937-11-01,11.2,0.79,1.16,14.5,2.58,185.73,13.1,19.24,-0.343493552,0.070535714
1937-12-01,11.02,0.8,1.13,14.4,2.57,184.01,13.36,18.87,-0.373507675,0.072595281
1938-01-01,11.31,0.79,1.08,14.2,2.56,191.51,13.43,18.23,-0.375483158,0.069849691
1938-02-01,11.04,0.79,1.02,14.1,2.54,188.27,13.42,17.45,-0.389718076,0.071557971
1938-03-01,10.31,0.78,0.97,14.1,2.53,175.82,13.3,16.54,-0.393885949,0.075654704
1938-04-01,9.89,0.77,0.9,14.2,2.51,167.47,12.98,15.3,-0.391384615,0.077856421
1938-05-01,9.98,0.75,0.84,14.1,2.49,170.19,12.85,14.27,-0.361892583,0.075150301
1938-06-01,10.21,0.74,0.77,14.1,2.48,174.11,12.62,13.13,-0.383826192,0.072477963
1938-07-01,12.24,0.71,0.72,14.1,2.46,208.73,12.16,12.28,-0.268817204,0.058006536
1938-08-01,12.31,0.69,0.67,14.1,2.44,209.93,11.71,11.43,-0.14335421,0.05605199
1938-09-01,11.75,0.66,0.62,14.1,2.43,200.38,11.26,10.57,-0.043159609,0.056170213
1938-10-01,13.06,0.61,0.63,14,2.41,224.31,10.48,10.76,0.166071429,0.046707504
1938-11-01,13.07,0.56,0.63,14,2.39,224.48,9.62,10.88,0.186025408,0.042846213
